subset,class,source,group,file,orig,w,h,text_frac_small,text_density
cover,japanese,acn_manga,co-dau-thao-nguyen,cover/japanese/acn_manga__co-dau-thao-nguyen__co-dau-thao-nguyen-784.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-dau-thao-nguyen-784.jpg,190,247,0.062,6243.3
cover,japanese,acn_manga,co-nang-cuong-tinh-nanase,cover/japanese/acn_manga__co-nang-cuong-tinh-nanase__co-nang-cuong-tinh-nanase-12061.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-nang-cuong-tinh-nanase-12061.jpg,190,247,0.0234,2897.9
cover,japanese,acn_manga,co-nang-meo-ngu-gat-va-chang-trai-huong-noi,cover/japanese/acn_manga__co-nang-meo-ngu-gat-va-chang-trai-huong-noi__co-nang-meo-ngu-gat-va-chang-trai-huong-noi-15313.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-nang-meo-ngu-gat-va-chang-trai-huong-noi-15313.jpg,190,247,0.0424,4900.9
cover,japanese,acn_manga,co-nang-xau-xi-o-pho-den-do,cover/japanese/acn_manga__co-nang-xau-xi-o-pho-den-do__co-nang-xau-xi-o-pho-den-do-14815.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-nang-xau-xi-o-pho-den-do-14815.jpg,190,247,0.0515,3665.0
cover,japanese,acn_manga,co-nguoi-hau-toc-do,cover/japanese/acn_manga__co-nguoi-hau-toc-do__co-nguoi-hau-toc-do-845.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-nguoi-hau-toc-do-845.jpg,190,247,0.0316,3047.1
cover,japanese,acn_manga,co-vo-moi-cuoi-cua-toi-luc-nao-cung-mim-cuoi,cover/japanese/acn_manga__co-vo-moi-cuoi-cua-toi-luc-nao-cung-mim-cuoi__co-vo-moi-cuoi-cua-toi-luc-nao-cung-mim-cuoi-8798.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\co-vo-moi-cuoi-cua-toi-luc-nao-cung-mim-cuoi-8798.jpg,190,247,0.0565,2280.0
cover,japanese,acn_manga,con-gi-te-hon-ca-yandere-nua,cover/japanese/acn_manga__con-gi-te-hon-ca-yandere-nua__con-gi-te-hon-ca-yandere-nua-14867.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\con-gi-te-hon-ca-yandere-nua-14867.jpg,190,247,0.0255,2194.8
cover,japanese,acn_manga,con-quai-vat-ma-toi-day-do-nam-xua-da-hoa-thanh-mot-thieu-nu-xinh-dep-va-den-gap-toi,cover/japanese/acn_manga__con-quai-vat-ma-toi-day-do-nam-xua-da-hoa-thanh-mot-thieu-nu-xinh-dep-va-den-gap-toi__con__158ab8997d.jpg,chauaoe999\Comic_classification_by_Country\manga\con-quai-vat-ma-toi-day-do-nam-xua-da-hoa-thanh-mot-thieu-nu-xinh-dep-va-den-gap-toi-15408.jpg,190,247,0.0333,3047.1
cover,japanese,acn_manga,con-quy-ngu-ngoc-dam-nhon-voi-cac-chi-thien-than,cover/japanese/acn_manga__con-quy-ngu-ngoc-dam-nhon-voi-cac-chi-thien-than__con-quy-ngu-ngoc-dam-nhon-voi-cac-chi-t__5256a88054.jpg,chauaoe999\Comic_classification_by_Country\manga\con-quy-ngu-ngoc-dam-nhon-voi-cac-chi-thien-than-4452.jpg,190,247,0.0538,5263.2
cover,japanese,acn_manga,con-sot-vang-sau-chien-tranh,cover/japanese/acn_manga__con-sot-vang-sau-chien-tranh__con-sot-vang-sau-chien-tranh-1676.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\con-sot-vang-sau-chien-tranh-1676.jpg,190,247,0.019,2471.8
cover,japanese,acn_manga,crappy-game-hunter-challenges-god-tier-game,cover/japanese/acn_manga__crappy-game-hunter-challenges-god-tier-game__crappy-game-hunter-challenges-god-tier-game-10445.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\crappy-game-hunter-challenges-god-tier-game-10445.jpg,190,247,0.0829,7138.3
cover,japanese,acn_manga,cuoc-chien-am-thuc,cover/japanese/acn_manga__cuoc-chien-am-thuc__cuoc-chien-am-thuc-240.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-chien-am-thuc-240.jpg,190,247,0.0324,2919.2
cover,japanese,acn_manga,cuoc-chien-sinh-ton,cover/japanese/acn_manga__cuoc-chien-sinh-ton__cuoc-chien-sinh-ton-430.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-chien-sinh-ton-430.jpg,190,247,0.0419,4858.3
cover,japanese,acn_manga,cuoc-phieu-luu-bi-an,cover/japanese/acn_manga__cuoc-phieu-luu-bi-an__cuoc-phieu-luu-bi-an-229.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-phieu-luu-bi-an-229.jpg,190,247,0.0373,3260.2
cover,japanese,acn_manga,cuoc-song-khi-la-cho-cung-cua-inukai-san,cover/japanese/acn_manga__cuoc-song-khi-la-cho-cung-cua-inukai-san__cuoc-song-khi-la-cho-cung-cua-inukai-san-10240.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-song-khi-la-cho-cung-cua-inukai-san-10240.jpg,190,247,0.0291,3537.2
cover,japanese,acn_manga,cuoc-song-thien-duong-bat-dau-voi-vua-hang-dong-tro-thanh-nguoi-manh-nhat-voi-ky-nang-khai-thac,cover/japanese/acn_manga__cuoc-song-thien-duong-bat-dau-voi-vua-hang-dong-tro-thanh-nguoi-manh-nhat-voi-ky-nang-kha__9998b00fd8.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-song-thien-duong-bat-dau-voi-vua-hang-dong-tro-thanh-nguoi-manh-nhat-voi-ky-nang-khai-thac-9432.jpg,190,247,0.0118,2280.0
cover,japanese,acn_manga,cuoc-song-thong-dong-o-di-the-gioi,cover/japanese/acn_manga__cuoc-song-thong-dong-o-di-the-gioi__cuoc-song-thong-dong-o-di-the-gioi-4290.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuoc-song-thong-dong-o-di-the-gioi-4290.jpg,190,247,0.0275,3473.3
cover,japanese,acn_manga,cuon-so-thien-menh,cover/japanese/acn_manga__cuon-so-thien-menh__cuon-so-thien-menh-7069.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\cuon-so-thien-menh-7069.jpg,190,247,0.0531,7308.8
cover,japanese,acn_manga,dac-nhiem-tham-tu,cover/japanese/acn_manga__dac-nhiem-tham-tu__dac-nhiem-tham-tu-1235.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dac-nhiem-tham-tu-1235.jpg,190,247,0.014,1576.8
cover,japanese,acn_manga,dai-chien-nguoi-khong-lo,cover/japanese/acn_manga__dai-chien-nguoi-khong-lo__dai-chien-nguoi-khong-lo-462.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dai-chien-nguoi-khong-lo-462.jpg,190,247,0.0312,3665.0
cover,japanese,acn_manga,dao-chet-choc,cover/japanese/acn_manga__dao-chet-choc__dao-chet-choc-6663.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dao-chet-choc-6663.jpg,190,247,0.0313,4261.7
cover,japanese,acn_manga,dao-ma-ca-rong-phan-3,cover/japanese/acn_manga__dao-ma-ca-rong-phan-3__dao-ma-ca-rong-phan-3-4935.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dao-ma-ca-rong-phan-3-4935.jpg,190,247,0.0441,3942.0
cover,japanese,acn_manga,dark-gathering,cover/japanese/acn_manga__dark-gathering__dark-gathering-7213.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dark-gathering-7213.jpg,190,247,0.0282,4006.0
cover,japanese,acn_manga,darwins-game,cover/japanese/acn_manga__darwins-game__darwins-game-483.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\darwins-game-483.jpg,190,247,0.0417,3196.2
cover,japanese,acn_manga,dau-an-rong-thieng,cover/japanese/acn_manga__dau-an-rong-thieng__dau-an-rong-thieng-236.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dau-an-rong-thieng-236.jpg,190,247,0.0673,6392.5
cover,japanese,acn_manga,de-che-diet-vong,cover/japanese/acn_manga__de-che-diet-vong__de-che-diet-vong-7140.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\de-che-diet-vong-7140.jpg,190,247,0.0486,6200.7
cover,japanese,acn_manga,dead-mount-death-play,cover/japanese/acn_manga__dead-mount-death-play__dead-mount-death-play-3773.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dead-mount-death-play-3773.jpg,190,247,0.0101,1427.7
cover,japanese,acn_manga,dead-tube,cover/japanese/acn_manga__dead-tube__dead-tube-6205.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dead-tube-6205.jpg,190,247,0.0325,3366.7
cover,japanese,acn_manga,demon-slave,cover/japanese/acn_manga__demon-slave__demon-slave-6360.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\demon-slave-6360.jpg,190,247,0.0303,4176.4
cover,japanese,acn_manga,destiny-unchain-online,cover/japanese/acn_manga__destiny-unchain-online__destiny-unchain-online-12990.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\destiny-unchain-online-12990.jpg,190,247,0.0373,3324.1
cover,japanese,acn_manga,di-choi-cung-nu-game-thu,cover/japanese/acn_manga__di-choi-cung-nu-game-thu__di-choi-cung-nu-game-thu-8383.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\di-choi-cung-nu-game-thu-8383.jpg,190,247,0.0385,3089.7
cover,japanese,acn_manga,di-gioi-noi-ti-le-nam-nu-la-139-duoc-coi-la-mot-chuyen-binh-thuong,cover/japanese/acn_manga__di-gioi-noi-ti-le-nam-nu-la-139-duoc-coi-la-mot-chuyen-binh-thuong__di-gioi-noi-ti-le-nam__aaca978e30.jpg,chauaoe999\Comic_classification_by_Country\manga\di-gioi-noi-ti-le-nam-nu-la-139-duoc-coi-la-mot-chuyen-binh-thuong-14820.jpg,190,247,0.0143,1086.7
cover,japanese,acn_manga,di-gioi-that-cach,cover/japanese/acn_manga__di-gioi-that-cach__di-gioi-that-cach-12390.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\di-gioi-that-cach-12390.jpg,190,247,0.0392,4197.7
cover,japanese,acn_manga,di-tim-sat-tinh-vuong,cover/japanese/acn_manga__di-tim-sat-tinh-vuong__di-tim-sat-tinh-vuong-795.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\di-tim-sat-tinh-vuong-795.jpg,190,247,0.0324,2961.9
cover,japanese,acn_manga,dia-phu-tokyo,cover/japanese/acn_manga__dia-phu-tokyo__dia-phu-tokyo-15976.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dia-phu-tokyo-15976.jpg,190,247,0.0229,2343.9
cover,japanese,acn_manga,dich-uc-da-chi-ca,cover/japanese/acn_manga__dich-uc-da-chi-ca__dich-uc-da-chi-ca-8804.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dich-uc-da-chi-ca-8804.jpg,190,247,0.0888,7798.8
cover,japanese,acn_manga,dich-vu-thue-ban-gai,cover/japanese/acn_manga__dich-vu-thue-ban-gai__dich-vu-thue-ban-gai-3620.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dich-vu-thue-ban-gai-3620.jpg,190,247,0.0427,4837.0
cover,japanese,acn_manga,diner,cover/japanese/acn_manga__diner__diner-5758.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\diner-5758.jpg,190,247,0.0236,1768.6
cover,japanese,acn_manga,do-thi-chi-ton-he-thong,cover/japanese/acn_manga__do-thi-chi-ton-he-thong__do-thi-chi-ton-he-thong-9154.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\do-thi-chi-ton-he-thong-9154.jpg,190,247,0.0561,5156.6
cover,japanese,acn_manga,doa-hoa-bung-chay,cover/japanese/acn_manga__doa-hoa-bung-chay__doa-hoa-bung-chay-623.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doa-hoa-bung-chay-623.jpg,190,247,0.0421,3302.8
cover,japanese,acn_manga,doa-nhan,cover/japanese/acn_manga__doa-nhan__doa-nhan-4161.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doa-nhan-4161.jpg,190,247,0.0414,2258.7
cover,japanese,acn_manga,doc-thoai-cua-nguoi-duoc-si,cover/japanese/acn_manga__doc-thoai-cua-nguoi-duoc-si__doc-thoai-cua-nguoi-duoc-si-14939.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doc-thoai-cua-nguoi-duoc-si-14939.jpg,190,247,0.0347,4773.1
cover,japanese,acn_manga,doi-bong-chay-sieu-dang,cover/japanese/acn_manga__doi-bong-chay-sieu-dang__doi-bong-chay-sieu-dang-283.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doi-bong-chay-sieu-dang-283.jpg,190,247,0.0362,3025.8
cover,japanese,acn_manga,doi-phuong-phai-to-tinh-truoc,cover/japanese/acn_manga__doi-phuong-phai-to-tinh-truoc__doi-phuong-phai-to-tinh-truoc-2383.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doi-phuong-phai-to-tinh-truoc-2383.jpg,190,247,0.0983,9652.7
cover,japanese,acn_manga,doi-truong-linh-danh-thue,cover/japanese/acn_manga__doi-truong-linh-danh-thue__doi-truong-linh-danh-thue-9416.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doi-truong-linh-danh-thue-9416.jpg,190,247,0.0425,2812.7
cover,japanese,acn_manga,dong-song-huyen-bi,cover/japanese/acn_manga__dong-song-huyen-bi__dong-song-huyen-bi-4578.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dong-song-huyen-bi-4578.jpg,190,247,0.0358,5412.3
cover,japanese,acn_manga,doraemon-bong-chay,cover/japanese/acn_manga__doraemon-bong-chay__doraemon-bong-chay-1655.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doraemon-bong-chay-1655.jpg,190,247,0.041,4560.0
cover,japanese,acn_manga,doraemon-plus,cover/japanese/acn_manga__doraemon-plus__doraemon-plus-485.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doraemon-plus-485.jpg,190,247,0.0203,2471.8
cover,japanese,acn_manga,dorei-tensei-sono-dorei-saikyou-no-moto-ouji-ni-tsuki,cover/japanese/acn_manga__dorei-tensei-sono-dorei-saikyou-no-moto-ouji-ni-tsuki__dorei-tensei-sono-dorei-saikyou-no__99f0de98a6.jpg,chauaoe999\Comic_classification_by_Country\manga\dorei-tensei-sono-dorei-saikyou-no-moto-ouji-ni-tsuki-10455.jpg,190,247,0.0277,2812.7
cover,japanese,acn_manga,doremon,cover/japanese/acn_manga__doremon__doremon-376.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\doremon-376.jpg,190,247,0.0018,234.4
cover,japanese,acn_manga,dosanko-gyaru-is-mega-cute,cover/japanese/acn_manga__dosanko-gyaru-is-mega-cute__dosanko-gyaru-is-mega-cute-8115.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dosanko-gyaru-is-mega-cute-8115.jpg,190,247,0.0438,3196.2
cover,japanese,acn_manga,double-play,cover/japanese/acn_manga__double-play__double-play-12135.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\double-play-12135.jpg,190,247,0.0679,6286.0
cover,japanese,acn_manga,dr-stone,cover/japanese/acn_manga__dr-stone__dr-stone-3132.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dr-stone-3132.jpg,190,247,0.037,4176.4
cover,japanese,acn_manga,drawing-saikyou-mangaka-wa-oekaki-skill-de-isekai-musou-suru,cover/japanese/acn_manga__drawing-saikyou-mangaka-wa-oekaki-skill-de-isekai-musou-suru__drawing-saikyou-mangaka-wa-__3e0d03df9c.jpg,chauaoe999\Comic_classification_by_Country\manga\drawing-saikyou-mangaka-wa-oekaki-skill-de-isekai-musou-suru-12327.jpg,190,247,0.0563,6008.9
cover,japanese,acn_manga,du-hanh-khong-gian,cover/japanese/acn_manga__du-hanh-khong-gian__du-hanh-khong-gian-335.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\du-hanh-khong-gian-335.jpg,190,247,0.022,3132.3
cover,japanese,acn_manga,dua-con-cua-than-tuong,cover/japanese/acn_manga__dua-con-cua-than-tuong__dua-con-cua-than-tuong-9482.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\dua-con-cua-than-tuong-9482.jpg,190,247,0.0548,5050.1
cover,japanese,acn_manga,dungeon-ni-deai-o-motomeru-no-wa-machigatte-iru-darou-ka,cover/japanese/acn_manga__dungeon-ni-deai-o-motomeru-no-wa-machigatte-iru-darou-ka__dungeon-ni-deai-o-motomeru-no-w__840d32daf8.jpg,chauaoe999\Comic_classification_by_Country\manga\dungeon-ni-deai-o-motomeru-no-wa-machigatte-iru-darou-ka-369.jpg,190,247,0.0178,2770.1
cover,japanese,acn_manga,dungeon-ni-hisomu-yandere-na-kanojo-ni-ore-wa-nando-mo-korosareru,cover/japanese/acn_manga__dungeon-ni-hisomu-yandere-na-kanojo-ni-ore-wa-nando-mo-korosareru__dungeon-ni-hisomu-yand__d8cf307f7b.jpg,chauaoe999\Comic_classification_by_Country\manga\dungeon-ni-hisomu-yandere-na-kanojo-ni-ore-wa-nando-mo-korosareru-14704.jpg,190,247,0.027,2557.0
cover,japanese,acn_manga,duong-mon-mau,cover/japanese/acn_manga__duong-mon-mau__duong-mon-mau-4100.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\duong-mon-mau-4100.jpg,190,247,0.0731,4091.2
cover,japanese,acn_manga,elden-ring-duong-den-voi-cay-erdtree,cover/japanese/acn_manga__elden-ring-duong-den-voi-cay-erdtree__elden-ring-duong-den-voi-cay-erdtree-12977.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\elden-ring-duong-den-voi-cay-erdtree-12977.jpg,190,247,0.0912,9588.7
cover,japanese,acn_manga,ender-geister,cover/japanese/acn_manga__ender-geister__ender-geister-11499.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\ender-geister-11499.jpg,190,247,0.0323,2003.0
cover,japanese,acn_manga,fairy-tail,cover/japanese/acn_manga__fairy-tail__fairy-tail-190.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\fairy-tail-190.jpg,190,247,0.043,5817.2
cover,japanese,acn_manga,fantasista,cover/japanese/acn_manga__fantasista__fantasista-1199.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\fantasista-1199.jpg,190,247,0.048,6499.0
cover,japanese,acn_manga,fantasy-bishoujo-juniku-ojisan-to,cover/japanese/acn_manga__fantasy-bishoujo-juniku-ojisan-to__fantasy-bishoujo-juniku-ojisan-to-8604.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\fantasy-bishoujo-juniku-ojisan-to-8604.jpg,190,247,0.0552,5497.5
cover,japanese,acn_manga,freak-island-dao-quai-di,cover/japanese/acn_manga__freak-island-dao-quai-di__freak-island-dao-quai-di-1024.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\freak-island-dao-quai-di-1024.jpg,190,247,0.054,6435.1
cover,japanese,acn_manga,friendzone,cover/japanese/acn_manga__friendzone__friendzone-7633.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\friendzone-7633.jpg,190,247,0.0616,6158.1
cover,japanese,acn_manga,fuufu-ijou-koibito-miman,cover/japanese/acn_manga__fuufu-ijou-koibito-miman__fuufu-ijou-koibito-miman-6690.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\fuufu-ijou-koibito-miman-6690.jpg,190,247,0.0303,2514.4
cover,japanese,acn_manga,fuuka,cover/japanese/acn_manga__fuuka__fuuka-550.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\fuuka-550.jpg,190,247,0.0322,2365.2
cover,japanese,acn_manga,gacha-wo-mawashite-nakama-wo-fuyasu-saikyou-no-bishoujo-gundan-wo-tsukuriagero,cover/japanese/acn_manga__gacha-wo-mawashite-nakama-wo-fuyasu-saikyou-no-bishoujo-gundan-wo-tsukuriagero__gacha-wo-__fcf74dda96.jpg,chauaoe999\Comic_classification_by_Country\manga\gacha-wo-mawashite-nakama-wo-fuyasu-saikyou-no-bishoujo-gundan-wo-tsukuriagero-4715.jpg,190,247,0.0544,4048.6
cover,japanese,acn_manga,gachi-akuta,cover/japanese/acn_manga__gachi-akuta__gachi-akuta-12936.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gachi-akuta-12936.jpg,190,247,0.0322,3942.0
cover,japanese,acn_manga,gaikotsu-kishi-sama-tadaima-isekai-e-o-dekake-chu,cover/japanese/acn_manga__gaikotsu-kishi-sama-tadaima-isekai-e-o-dekake-chu__gaikotsu-kishi-sama-tadaima-isekai-e-o__8be8678306.jpg,chauaoe999\Comic_classification_by_Country\manga\gaikotsu-kishi-sama-tadaima-isekai-e-o-dekake-chu-3217.jpg,190,247,0.04,4346.9
cover,japanese,acn_manga,game-obu-familia-family-senki,cover/japanese/acn_manga__game-obu-familia-family-senki__game-obu-familia-family-senki-5215.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\game-obu-familia-family-senki-5215.jpg,190,247,0.0338,4815.7
cover,japanese,acn_manga,gannibal,cover/japanese/acn_manga__gannibal__gannibal-14254.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gannibal-14254.jpg,190,247,0.0413,5050.1
cover,japanese,acn_manga,gantz,cover/japanese/acn_manga__gantz__gantz-237.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gantz-237.jpg,190,247,0.021,2578.3
cover,japanese,acn_manga,gate-jietai-kare-no-chi-nite-kaku-tatakeri,cover/japanese/acn_manga__gate-jietai-kare-no-chi-nite-kaku-tatakeri__gate-jietai-kare-no-chi-nite-kaku-tatakeri-439.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gate-jietai-kare-no-chi-nite-kaku-tatakeri-439.jpg,190,247,0.0209,3025.8
cover,japanese,acn_manga,genjitsu-shugi-yuusha-no-oukoku-saikenki,cover/japanese/acn_manga__genjitsu-shugi-yuusha-no-oukoku-saikenki__genjitsu-shugi-yuusha-no-oukoku-saikenki-5139.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\genjitsu-shugi-yuusha-no-oukoku-saikenki-5139.jpg,190,247,0.0373,4922.2
cover,japanese,acn_manga,ghostblade,cover/japanese/acn_manga__ghostblade__ghostblade-4998.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\ghostblade-4998.jpg,190,247,0.0394,3771.6
cover,japanese,acn_manga,gia-dinh-cua-nhung-chiec-bong,cover/japanese/acn_manga__gia-dinh-cua-nhung-chiec-bong__gia-dinh-cua-nhung-chiec-bong-6868.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gia-dinh-cua-nhung-chiec-bong-6868.jpg,190,247,0.0564,6989.1
cover,japanese,acn_manga,gia-dinh-diep-vien-1,cover/japanese/acn_manga__gia-dinh-diep-vien-1__gia-dinh-diep-vien-1-7004.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gia-dinh-diep-vien-1-7004.jpg,190,247,0.0352,2876.6
cover,japanese,acn_manga,gia-toc-diep-vien-yozakura,cover/japanese/acn_manga__gia-toc-diep-vien-yozakura__gia-toc-diep-vien-yozakura-8043.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gia-toc-diep-vien-yozakura-8043.jpg,190,247,0.042,5476.2
cover,japanese,acn_manga,giai-dau-giua-cac-vu-tru-song-song,cover/japanese/acn_manga__giai-dau-giua-cac-vu-tru-song-song__giai-dau-giua-cac-vu-tru-song-song-2168.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\giai-dau-giua-cac-vu-tru-song-song-2168.jpg,190,247,0.0277,3153.6
cover,japanese,acn_manga,giant-killing,cover/japanese/acn_manga__giant-killing__giant-killing-748.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\giant-killing-748.jpg,190,247,0.0392,4304.3
cover,japanese,acn_manga,gin-no-saji,cover/japanese/acn_manga__gin-no-saji__gin-no-saji-587.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gin-no-saji-587.jpg,190,247,0.0177,1534.2
cover,japanese,acn_manga,gintama,cover/japanese/acn_manga__gintama__gintama-216.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gintama-216.jpg,190,247,0.0483,6605.6
cover,japanese,acn_manga,girl-and-science,cover/japanese/acn_manga__girl-and-science__girl-and-science-2660.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\girl-and-science-2660.jpg,190,247,0.0575,4943.5
cover,japanese,acn_manga,glass-mask,cover/japanese/acn_manga__glass-mask__glass-mask-8306.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\glass-mask-8306.jpg,190,247,0.0319,3643.7
cover,japanese,acn_manga,goblin-slayer-gaiden-year-one,cover/japanese/acn_manga__goblin-slayer-gaiden-year-one__goblin-slayer-gaiden-year-one-5186.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\goblin-slayer-gaiden-year-one-5186.jpg,190,247,0.0333,4219.0
cover,japanese,acn_manga,gofun-go-no-sekai,cover/japanese/acn_manga__gofun-go-no-sekai__gofun-go-no-sekai-5844.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gofun-go-no-sekai-5844.jpg,190,247,0.0711,7117.0
cover,japanese,acn_manga,gokurakugai,cover/japanese/acn_manga__gokurakugai__gokurakugai-14113.jpg.jpg,chauaoe999\Comic_classification_by_Country\manga\gokurakugai-14113.jpg,190,247,0.0254,3025.8
